path,label
DATASET/TRAIN/O/O_10114.jpg,O
DATASET/TRAIN/O/O_10115.jpg,O
DATASET/TRAIN/O/O_10116.jpg,O
DATASET/TRAIN/O/O_10117.jpg,O
DATASET/TRAIN/O/O_10118.jpg,O
DATASET/TRAIN/O/O_10119.jpg,O
DATASET/TRAIN/O/O_1012.jpg,O
DATASET/TRAIN/O/O_10120.jpg,O
DATASET/TRAIN/O/O_10121.jpg,O
DATASET/TRAIN/O/O_10122.jpg,O
DATASET/TRAIN/O/O_10123.jpg,O
DATASET/TRAIN/O/O_10124.jpg,O
DATASET/TRAIN/O/O_10125.jpg,O
DATASET/TRAIN/O/O_10126.jpg,O
DATASET/TRAIN/O/O_10127.jpg,O
DATASET/TRAIN/O/O_10128.jpg,O
DATASET/TRAIN/O/O_10129.jpg,O
DATASET/TRAIN/O/O_1013.jpg,O
DATASET/TRAIN/O/O_10130.jpg,O
DATASET/TRAIN/O/O_10131.jpg,O
DATASET/TRAIN/O/O_10132.jpg,O
DATASET/TRAIN/O/O_10133.jpg,O
DATASET/TRAIN/O/O_10134.jpg,O
DATASET/TRAIN/O/O_10135.jpg,O
DATASET/TRAIN/O/O_10136.jpg,O
DATASET/TRAIN/O/O_10137.jpg,O
DATASET/TRAIN/O/O_10138.jpg,O
DATASET/TRAIN/O/O_10139.jpg,O
DATASET/TRAIN/O/O_1014.jpg,O
DATASET/TRAIN/O/O_10140.jpg,O
DATASET/TRAIN/O/O_10141.jpg,O
DATASET/TRAIN/O/O_10142.jpg,O
DATASET/TRAIN/O/O_10143.jpg,O
DATASET/TRAIN/O/O_10144.jpg,O
DATASET/TRAIN/O/O_10145.jpg,O
DATASET/TRAIN/O/O_10146.jpg,O
DATASET/TRAIN/O/O_10147.jpg,O
DATASET/TRAIN/O/O_10148.jpg,O
DATASET/TRAIN/O/O_10149.jpg,O
DATASET/TRAIN/O/O_1015.jpg,O
DATASET/TRAIN/O/O_10150.jpg,O
DATASET/TRAIN/O/O_10151.jpg,O
DATASET/TRAIN/O/O_10152.jpg,O
DATASET/TRAIN/O/O_10153.jpg,O
DATASET/TRAIN/O/O_10154.jpg,O
DATASET/TRAIN/O/O_10155.jpg,O
DATASET/TRAIN/O/O_10156.jpg,O
DATASET/TRAIN/O/O_10157.jpg,O
DATASET/TRAIN/O/O_10158.jpg,O
DATASET/TRAIN/O/O_10159.jpg,O
DATASET/TRAIN/O/O_1016.jpg,O
DATASET/TRAIN/O/O_10160.jpg,O
DATASET/TRAIN/O/O_10161.jpg,O
DATASET/TRAIN/O/O_10162.jpg,O
DATASET/TRAIN/O/O_10163.jpg,O
DATASET/TRAIN/O/O_10164.jpg,O
DATASET/TRAIN/O/O_10165.jpg,O
DATASET/TRAIN/O/O_10166.jpg,O
DATASET/TRAIN/O/O_10167.jpg,O
DATASET/TRAIN/O/O_10168.jpg,O
DATASET/TRAIN/O/O_10169.jpg,O
DATASET/TRAIN/O/O_1017.jpg,O
DATASET/TRAIN/O/O_10170.jpg,O
DATASET/TRAIN/O/O_10171.jpg,O
DATASET/TRAIN/O/O_10172.jpg,O
DATASET/TRAIN/O/O_10173.jpg,O
DATASET/TRAIN/O/O_10174.jpg,O
DATASET/TRAIN/O/O_10175.jpg,O
DATASET/TRAIN/O/O_10176.jpg,O
DATASET/TRAIN/O/O_10177.jpg,O
DATASET/TRAIN/O/O_10178.jpg,O
DATASET/TRAIN/O/O_10179.jpg,O
DATASET/TRAIN/O/O_1018.jpg,O
DATASET/TRAIN/O/O_10180.jpg,O
DATASET/TRAIN/O/O_10181.jpg,O
DATASET/TRAIN/O/O_10182.jpg,O
DATASET/TRAIN/O/O_10183.jpg,O
DATASET/TRAIN/O/O_10184.jpg,O
DATASET/TRAIN/O/O_10185.jpg,O
DATASET/TRAIN/O/O_10186.jpg,O
DATASET/TRAIN/O/O_10187.jpg,O
DATASET/TRAIN/O/O_10188.jpg,O
DATASET/TRAIN/O/O_10189.jpg,O
DATASET/TRAIN/O/O_1019.jpg,O
DATASET/TRAIN/O/O_10190.jpg,O
DATASET/TRAIN/O/O_10191.jpg,O
DATASET/TRAIN/O/O_10192.jpg,O
DATASET/TRAIN/O/O_10193.jpg,O
DATASET/TRAIN/O/O_10194.jpg,O
DATASET/TRAIN/O/O_10195.jpg,O
DATASET/TRAIN/O/O_10196.jpg,O
DATASET/TRAIN/O/O_10197.jpg,O
DATASET/TRAIN/O/O_10198.jpg,O
DATASET/TRAIN/O/O_10199.jpg,O
DATASET/TRAIN/O/O_102.jpg,O
DATASET/TRAIN/O/O_1020.jpg,O
DATASET/TRAIN/O/O_10200.jpg,O
DATASET/TRAIN/O/O_10201.jpg,O
DATASET/TRAIN/O/O_10202.jpg,O
DATASET/TRAIN/O/O_10203.jpg,O
DATASET/TRAIN/O/O_10204.jpg,O
DATASET/TRAIN/O/O_10205.jpg,O
DATASET/TRAIN/O/O_10206.jpg,O
DATASET/TRAIN/O/O_10207.jpg,O
DATASET/TRAIN/O/O_10208.jpg,O
DATASET/TRAIN/O/O_10209.jpg,O
DATASET/TRAIN/O/O_1021.jpg,O
DATASET/TRAIN/O/O_10210.jpg,O
DATASET/TRAIN/O/O_10211.jpg,O
DATASET/TRAIN/O/O_10212.jpg,O
DATASET/TRAIN/O/O_10213.jpg,O
DATASET/TRAIN/O/O_10214.jpg,O
DATASET/TRAIN/O/O_10215.jpg,O
DATASET/TRAIN/O/O_10216.jpg,O
DATASET/TRAIN/O/O_10217.jpg,O
DATASET/TRAIN/O/O_10218.jpg,O
DATASET/TRAIN/O/O_10219.jpg,O
DATASET/TRAIN/O/O_1022.jpg,O
DATASET/TRAIN/O/O_10220.jpg,O
DATASET/TRAIN/O/O_10221.jpg,O
DATASET/TRAIN/O/O_10222.jpg,O
DATASET/TRAIN/O/O_10223.jpg,O
DATASET/TRAIN/O/O_10224.jpg,O
DATASET/TRAIN/O/O_10225.jpg,O
DATASET/TRAIN/O/O_10226.jpg,O
DATASET/TRAIN/O/O_10227.jpg,O
DATASET/TRAIN/O/O_10228.jpg,O
DATASET/TRAIN/O/O_10229.jpg,O
DATASET/TRAIN/O/O_1023.jpg,O
DATASET/TRAIN/O/O_10230.jpg,O
DATASET/TRAIN/O/O_10231.jpg,O
DATASET/TRAIN/O/O_10232.jpg,O
DATASET/TRAIN/O/O_10233.jpg,O
DATASET/TRAIN/O/O_10234.jpg,O
DATASET/TRAIN/O/O_10235.jpg,O
DATASET/TRAIN/O/O_10236.jpg,O
DATASET/TRAIN/O/O_10237.jpg,O
DATASET/TRAIN/O/O_10238.jpg,O
DATASET/TRAIN/O/O_10239.jpg,O
DATASET/TRAIN/O/O_1024.jpg,O
DATASET/TRAIN/O/O_10240.jpg,O
DATASET/TRAIN/O/O_10241.jpg,O
DATASET/TRAIN/O/O_10242.jpg,O
DATASET/TRAIN/O/O_10243.jpg,O
DATASET/TRAIN/O/O_10244.jpg,O
DATASET/TRAIN/O/O_10245.jpg,O
DATASET/TRAIN/O/O_10246.jpg,O
DATASET/TRAIN/O/O_10247.jpg,O
DATASET/TRAIN/O/O_10248.jpg,O
DATASET/TRAIN/O/O_10249.jpg,O
DATASET/TRAIN/O/O_1025.jpg,O
DATASET/TRAIN/O/O_10250.jpg,O
DATASET/TRAIN/O/O_10251.jpg,O
DATASET/TRAIN/O/O_10252.jpg,O
DATASET/TRAIN/O/O_10253.jpg,O
DATASET/TRAIN/O/O_10254.jpg,O
DATASET/TRAIN/O/O_10255.jpg,O
DATASET/TRAIN/O/O_10256.jpg,O
DATASET/TRAIN/O/O_10257.jpg,O
DATASET/TRAIN/O/O_10258.jpg,O
DATASET/TRAIN/O/O_10259.jpg,O
DATASET/TRAIN/O/O_1026.jpg,O
DATASET/TRAIN/O/O_10260.jpg,O
DATASET/TRAIN/O/O_10261.jpg,O
DATASET/TRAIN/O/O_10262.jpg,O
DATASET/TRAIN/O/O_10263.jpg,O
DATASET/TRAIN/O/O_10264.jpg,O
DATASET/TRAIN/O/O_10265.jpg,O
DATASET/TRAIN/O/O_10266.jpg,O
DATASET/TRAIN/O/O_10267.jpg,O
DATASET/TRAIN/O/O_10268.jpg,O
DATASET/TRAIN/O/O_10269.jpg,O
DATASET/TRAIN/O/O_1027.jpg,O
DATASET/TRAIN/O/O_10270.jpg,O
DATASET/TRAIN/O/O_10271.jpg,O
DATASET/TRAIN/O/O_10272.jpg,O
DATASET/TRAIN/O/O_10273.jpg,O
DATASET/TRAIN/O/O_10274.jpg,O
DATASET/TRAIN/O/O_10275.jpg,O
DATASET/TRAIN/O/O_10276.jpg,O
DATASET/TRAIN/O/O_10277.jpg,O
DATASET/TRAIN/O/O_10278.jpg,O
DATASET/TRAIN/O/O_10279.jpg,O
DATASET/TRAIN/O/O_1028.jpg,O
DATASET/TRAIN/O/O_10280.jpg,O
DATASET/TRAIN/O/O_10281.jpg,O
DATASET/TRAIN/O/O_10282.jpg,O
DATASET/TRAIN/O/O_10283.jpg,O
DATASET/TRAIN/O/O_10284.jpg,O
DATASET/TRAIN/O/O_10285.jpg,O
DATASET/TRAIN/O/O_10286.jpg,O
DATASET/TRAIN/O/O_10287.jpg,O
DATASET/TRAIN/O/O_10288.jpg,O
DATASET/TRAIN/O/O_10289.jpg,O
DATASET/TRAIN/O/O_1029.jpg,O
DATASET/TRAIN/O/O_10290.jpg,O
DATASET/TRAIN/O/O_10291.jpg,O
DATASET/TRAIN/O/O_10292.jpg,O
DATASET/TRAIN/O/O_10293.jpg,O
DATASET/TRAIN/O/O_10294.jpg,O
DATASET/TRAIN/O/O_10295.jpg,O
DATASET/TRAIN/O/O_10296.jpg,O
DATASET/TRAIN/O/O_10297.jpg,O
DATASET/TRAIN/O/O_10298.jpg,O
DATASET/TRAIN/O/O_10299.jpg,O
DATASET/TRAIN/O/O_103.jpg,O
DATASET/TRAIN/O/O_1030.jpg,O
DATASET/TRAIN/O/O_10300.jpg,O
DATASET/TRAIN/O/O_10301.jpg,O
DATASET/TRAIN/O/O_10302.jpg,O
DATASET/TRAIN/O/O_10303.jpg,O
DATASET/TRAIN/O/O_10304.jpg,O
DATASET/TRAIN/O/O_10305.jpg,O
DATASET/TRAIN/O/O_10306.jpg,O
DATASET/TRAIN/O/O_10307.jpg,O
DATASET/TRAIN/O/O_10308.jpg,O
DATASET/TRAIN/O/O_10309.jpg,O
DATASET/TRAIN/O/O_1031.jpg,O
DATASET/TRAIN/O/O_10310.jpg,O
DATASET/TRAIN/O/O_10311.jpg,O
DATASET/TRAIN/O/O_10312.jpg,O
DATASET/TRAIN/O/O_10313.jpg,O
DATASET/TRAIN/O/O_10314.jpg,O
DATASET/TRAIN/O/O_10315.jpg,O
DATASET/TRAIN/O/O_10316.jpg,O
DATASET/TRAIN/O/O_10317.jpg,O
DATASET/TRAIN/O/O_10318.jpg,O
DATASET/TRAIN/O/O_10319.jpg,O
DATASET/TRAIN/O/O_1032.jpg,O
DATASET/TRAIN/O/O_10320.jpg,O
DATASET/TRAIN/O/O_10321.jpg,O
DATASET/TRAIN/O/O_10322.jpg,O
DATASET/TRAIN/O/O_10323.jpg,O
DATASET/TRAIN/O/O_10324.jpg,O
DATASET/TRAIN/O/O_10325.jpg,O
DATASET/TRAIN/O/O_10326.jpg,O
DATASET/TRAIN/O/O_10327.jpg,O
DATASET/TRAIN/O/O_10328.jpg,O
DATASET/TRAIN/O/O_10329.jpg,O
DATASET/TRAIN/O/O_1033.jpg,O
DATASET/TRAIN/O/O_10330.jpg,O
DATASET/TRAIN/O/O_10331.jpg,O
DATASET/TRAIN/O/O_10332.jpg,O
DATASET/TRAIN/O/O_10333.jpg,O
DATASET/TRAIN/O/O_10334.jpg,O
DATASET/TRAIN/O/O_10335.jpg,O
DATASET/TRAIN/O/O_10336.jpg,O
DATASET/TRAIN/O/O_10337.jpg,O
DATASET/TRAIN/O/O_10338.jpg,O
DATASET/TRAIN/O/O_10339.jpg,O
DATASET/TRAIN/O/O_1034.jpg,O
DATASET/TRAIN/O/O_10340.jpg,O
DATASET/TRAIN/O/O_10341.jpg,O
DATASET/TRAIN/O/O_10342.jpg,O
DATASET/TRAIN/O/O_10343.jpg,O
DATASET/TRAIN/O/O_10344.jpg,O
DATASET/TRAIN/O/O_10345.jpg,O
DATASET/TRAIN/O/O_10346.jpg,O
DATASET/TRAIN/O/O_10347.jpg,O
DATASET/TRAIN/O/O_10348.jpg,O
DATASET/TRAIN/O/O_10349.jpg,O
DATASET/TRAIN/O/O_1035.jpg,O
DATASET/TRAIN/O/O_10350.jpg,O
DATASET/TRAIN/O/O_10351.jpg,O
DATASET/TRAIN/O/O_10352.jpg,O
DATASET/TRAIN/O/O_10353.jpg,O
DATASET/TRAIN/O/O_10354.jpg,O
DATASET/TRAIN/O/O_10355.jpg,O
DATASET/TRAIN/O/O_10356.jpg,O
DATASET/TRAIN/O/O_10357.jpg,O
DATASET/TRAIN/O/O_10358.jpg,O
DATASET/TRAIN/O/O_10359.jpg,O
DATASET/TRAIN/O/O_1036.jpg,O
DATASET/TRAIN/O/O_10360.jpg,O
DATASET/TRAIN/O/O_10361.jpg,O
DATASET/TRAIN/O/O_10362.jpg,O
DATASET/TRAIN/O/O_10363.jpg,O
DATASET/TRAIN/O/O_10364.jpg,O
DATASET/TRAIN/O/O_10365.jpg,O
DATASET/TRAIN/O/O_10366.jpg,O
DATASET/TRAIN/O/O_10367.jpg,O
DATASET/TRAIN/O/O_10368.jpg,O
DATASET/TRAIN/O/O_10369.jpg,O
DATASET/TRAIN/O/O_1037.jpg,O
DATASET/TRAIN/O/O_10370.jpg,O
DATASET/TRAIN/O/O_10371.jpg,O
DATASET/TRAIN/O/O_10372.jpg,O
DATASET/TRAIN/O/O_10373.jpg,O
DATASET/TRAIN/O/O_10374.jpg,O
DATASET/TRAIN/O/O_10375.jpg,O
DATASET/TRAIN/O/O_10376.jpg,O
DATASET/TRAIN/O/O_10377.jpg,O
DATASET/TRAIN/O/O_10378.jpg,O
DATASET/TRAIN/O/O_10379.jpg,O
DATASET/TRAIN/O/O_1038.jpg,O
DATASET/TRAIN/O/O_10380.jpg,O
DATASET/TRAIN/O/O_10381.jpg,O
DATASET/TRAIN/O/O_10382.jpg,O
DATASET/TRAIN/O/O_10383.jpg,O
DATASET/TRAIN/O/O_10384.jpg,O
DATASET/TRAIN/O/O_10385.jpg,O
DATASET/TRAIN/O/O_10386.jpg,O
DATASET/TRAIN/O/O_10387.jpg,O
DATASET/TRAIN/O/O_10388.jpg,O
DATASET/TRAIN/O/O_10389.jpg,O
DATASET/TRAIN/O/O_1039.jpg,O
DATASET/TRAIN/O/O_10390.jpg,O
DATASET/TRAIN/O/O_10391.jpg,O
DATASET/TRAIN/O/O_10392.jpg,O
DATASET/TRAIN/O/O_10393.jpg,O
DATASET/TRAIN/O/O_10394.jpg,O
DATASET/TRAIN/O/O_10395.jpg,O
DATASET/TRAIN/O/O_10396.jpg,O
DATASET/TRAIN/O/O_10397.jpg,O
DATASET/TRAIN/O/O_10398.jpg,O
DATASET/TRAIN/O/O_10399.jpg,O
DATASET/TRAIN/O/O_104.jpg,O
DATASET/TRAIN/O/O_1040.jpg,O
DATASET/TRAIN/O/O_10400.jpg,O
DATASET/TRAIN/O/O_10401.jpg,O
DATASET/TRAIN/O/O_10402.jpg,O
DATASET/TRAIN/O/O_10403.jpg,O
DATASET/TRAIN/O/O_10404.jpg,O
DATASET/TRAIN/O/O_10405.jpg,O
DATASET/TRAIN/O/O_10406.jpg,O
DATASET/TRAIN/O/O_10407.jpg,O
DATASET/TRAIN/O/O_10408.jpg,O
DATASET/TRAIN/O/O_10409.jpg,O
DATASET/TRAIN/O/O_1041.jpg,O
DATASET/TRAIN/O/O_10410.jpg,O
DATASET/TRAIN/O/O_10411.jpg,O
DATASET/TRAIN/O/O_10412.jpg,O
DATASET/TRAIN/O/O_10413.jpg,O
DATASET/TRAIN/O/O_10414.jpg,O
DATASET/TRAIN/O/O_10415.jpg,O
DATASET/TRAIN/O/O_10416.jpg,O
DATASET/TRAIN/O/O_10417.jpg,O
DATASET/TRAIN/O/O_10418.jpg,O
DATASET/TRAIN/O/O_10419.jpg,O
DATASET/TRAIN/O/O_1042.jpg,O
DATASET/TRAIN/O/O_10420.jpg,O
DATASET/TRAIN/O/O_10421.jpg,O
DATASET/TRAIN/O/O_10422.jpg,O
DATASET/TRAIN/O/O_10423.jpg,O
DATASET/TRAIN/O/O_10424.jpg,O
DATASET/TRAIN/O/O_10425.jpg,O
DATASET/TRAIN/O/O_10426.jpg,O
DATASET/TRAIN/O/O_10427.jpg,O
DATASET/TRAIN/O/O_10428.jpg,O
DATASET/TRAIN/O/O_10429.jpg,O
DATASET/TRAIN/O/O_1043.jpg,O
DATASET/TRAIN/O/O_10430.jpg,O
DATASET/TRAIN/O/O_10431.jpg,O
DATASET/TRAIN/O/O_10432.jpg,O
DATASET/TRAIN/O/O_10433.jpg,O
DATASET/TRAIN/O/O_10434.jpg,O
DATASET/TRAIN/O/O_10435.jpg,O
DATASET/TRAIN/O/O_10436.jpg,O
DATASET/TRAIN/O/O_10437.jpg,O
DATASET/TRAIN/O/O_10438.jpg,O
DATASET/TRAIN/O/O_10439.jpg,O
DATASET/TRAIN/O/O_1044.jpg,O
DATASET/TRAIN/O/O_10440.jpg,O
DATASET/TRAIN/O/O_10441.jpg,O
DATASET/TRAIN/O/O_10442.jpg,O
DATASET/TRAIN/O/O_10443.jpg,O
DATASET/TRAIN/O/O_10444.jpg,O
DATASET/TRAIN/O/O_10445.jpg,O
DATASET/TRAIN/O/O_10446.jpg,O
DATASET/TRAIN/O/O_10447.jpg,O
DATASET/TRAIN/O/O_10448.jpg,O
DATASET/TRAIN/O/O_10449.jpg,O
DATASET/TRAIN/O/O_1045.jpg,O
DATASET/TRAIN/O/O_10450.jpg,O
DATASET/TRAIN/O/O_10451.jpg,O
DATASET/TRAIN/O/O_10452.jpg,O
DATASET/TRAIN/O/O_10453.jpg,O
DATASET/TRAIN/O/O_10454.jpg,O
DATASET/TRAIN/O/O_10455.jpg,O
DATASET/TRAIN/O/O_10456.jpg,O
DATASET/TRAIN/O/O_10457.jpg,O
DATASET/TRAIN/O/O_10458.jpg,O
DATASET/TRAIN/O/O_10459.jpg,O
DATASET/TRAIN/O/O_1046.jpg,O
DATASET/TRAIN/O/O_10460.jpg,O
DATASET/TRAIN/O/O_10461.jpg,O
DATASET/TRAIN/O/O_10462.jpg,O
DATASET/TRAIN/O/O_10463.jpg,O
DATASET/TRAIN/O/O_10464.jpg,O
DATASET/TRAIN/O/O_10465.jpg,O
DATASET/TRAIN/O/O_10466.jpg,O
DATASET/TRAIN/O/O_10467.jpg,O
DATASET/TRAIN/O/O_10468.jpg,O
DATASET/TRAIN/O/O_10469.jpg,O
DATASET/TRAIN/O/O_1047.jpg,O
DATASET/TRAIN/O/O_10470.jpg,O
DATASET/TRAIN/O/O_10471.jpg,O
DATASET/TRAIN/O/O_10472.jpg,O
DATASET/TRAIN/O/O_10473.jpg,O
DATASET/TRAIN/O/O_10474.jpg,O
DATASET/TRAIN/O/O_10475.jpg,O
DATASET/TRAIN/O/O_10476.jpg,O
DATASET/TRAIN/O/O_10477.jpg,O
DATASET/TRAIN/O/O_10478.jpg,O
DATASET/TRAIN/O/O_10479.jpg,O
DATASET/TRAIN/O/O_1048.jpg,O
DATASET/TRAIN/O/O_10480.jpg,O
DATASET/TRAIN/O/O_10481.jpg,O
DATASET/TRAIN/O/O_10482.jpg,O
DATASET/TRAIN/O/O_10483.jpg,O
DATASET/TRAIN/O/O_10484.jpg,O
DATASET/TRAIN/O/O_10485.jpg,O
DATASET/TRAIN/O/O_10486.jpg,O
DATASET/TRAIN/O/O_10487.jpg,O
DATASET/TRAIN/O/O_10488.jpg,O
DATASET/TRAIN/O/O_10489.jpg,O
DATASET/TRAIN/O/O_1049.jpg,O
DATASET/TRAIN/O/O_10490.jpg,O
DATASET/TRAIN/O/O_10491.jpg,O
DATASET/TRAIN/O/O_10492.jpg,O
DATASET/TRAIN/O/O_10493.jpg,O
DATASET/TRAIN/O/O_10494.jpg,O
DATASET/TRAIN/O/O_10495.jpg,O
DATASET/TRAIN/O/O_10496.jpg,O
DATASET/TRAIN/O/O_10497.jpg,O
DATASET/TRAIN/O/O_10498.jpg,O
DATASET/TRAIN/O/O_10499.jpg,O
DATASET/TRAIN/O/O_105.jpg,O
DATASET/TRAIN/O/O_1050.jpg,O
DATASET/TRAIN/O/O_10500.jpg,O
DATASET/TRAIN/O/O_10501.jpg,O
DATASET/TRAIN/O/O_10502.jpg,O
DATASET/TRAIN/O/O_10503.jpg,O
DATASET/TRAIN/O/O_10504.jpg,O
DATASET/TRAIN/O/O_10505.jpg,O
DATASET/TRAIN/O/O_10506.jpg,O
DATASET/TRAIN/O/O_10507.jpg,O
DATASET/TRAIN/O/O_10508.jpg,O
DATASET/TRAIN/O/O_10509.jpg,O
DATASET/TRAIN/O/O_1051.jpg,O
DATASET/TRAIN/O/O_10510.jpg,O
DATASET/TRAIN/O/O_10511.jpg,O
DATASET/TRAIN/O/O_10512.jpg,O
DATASET/TRAIN/O/O_10513.jpg,O
DATASET/TRAIN/O/O_10514.jpg,O
DATASET/TRAIN/O/O_10515.jpg,O
DATASET/TRAIN/O/O_10516.jpg,O
DATASET/TRAIN/O/O_10517.jpg,O
DATASET/TRAIN/O/O_10518.jpg,O
DATASET/TRAIN/O/O_10519.jpg,O
DATASET/TRAIN/O/O_1052.jpg,O
DATASET/TRAIN/O/O_10520.jpg,O
DATASET/TRAIN/O/O_10521.jpg,O
